year,periodName,value,ID,area_code,laus_check
1998,April,5.3,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1998,March,5.9,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1998,February,5.6,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1998,January,5.9,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1997,December,5.5,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1997,November,5.7,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1997,October,6.1,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1997,September,6.6,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1997,August,6.3,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1997,July,6.3,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1997,June,6.4,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1997,May,6.0,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1997,April,6.1,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1997,March,6.3,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1997,February,6.1,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1997,January,6.5,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1996,December,6.0,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1996,November,6.4,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1996,October,6.5,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1996,September,6.8,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1996,August,6.6,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1996,July,7.0,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1996,June,6.7,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1996,May,6.7,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1996,April,6.5,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1996,March,6.6,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1996,February,6.5,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1996,January,6.7,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1995,December,6.5,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1995,November,6.9,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1995,October,7.1,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1995,September,7.5,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1995,August,7.3,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1995,July,7.3,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1995,June,7.2,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1995,May,6.9,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1995,April,7.1,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1995,March,6.7,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1995,February,6.6,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1995,January,7.3,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1994,December,6.6,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1994,November,7.2,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1994,October,7.6,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1994,September,8.1,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1994,August,8.0,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1994,July,8.0,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1994,June,8.0,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1994,May,7.6,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1994,April,8.0,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1994,March,8.0,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1994,February,8.0,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1994,January,8.4,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1993,December,7.5,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1993,November,7.9,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1993,October,8.4,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1993,September,8.6,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1993,August,8.5,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1993,July,8.7,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1993,June,8.6,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1993,May,8.1,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1993,April,8.1,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1993,March,8.3,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1993,February,8.6,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1993,January,8.9,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1992,December,8.5,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1992,November,9.0,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1992,October,9.1,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1992,September,9.9,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1992,August,9.8,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1992,July,9.8,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1992,June,9.9,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1992,May,9.1,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1992,April,9.0,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1992,March,9.0,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1992,February,9.3,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1992,January,9.3,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1991,December,8.8,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1991,November,8.9,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1991,October,9.2,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1991,September,9.4,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1991,August,9.1,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1991,July,8.8,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1991,June,8.7,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1991,May,8.4,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1991,April,7.8,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1991,March,7.8,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1991,February,7.6,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1991,January,7.5,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1990,December,7.2,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1990,November,7.5,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1990,October,7.4,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1990,September,8.0,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1990,August,7.6,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1990,July,7.3,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1990,June,6.9,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1990,May,6.6,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1990,April,6.6,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1990,March,6.2,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1990,February,6.3,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
1990,January,6.5,LAUMT123310000000003,MT1233100000000,Miami-FortLauderdale-WestPalmBeach
2005,December,5.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2005,November,5.7,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2005,October,5.7,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2005,September,5.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2005,August,5.7,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2005,July,5.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2005,June,6.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2005,May,5.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2005,April,5.5,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2005,March,5.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2005,February,6.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2005,January,5.7,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2004,December,5.5,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2004,November,5.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2004,October,5.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2004,September,5.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2004,August,5.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2004,July,5.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2004,June,5.5,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2004,May,4.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2004,April,4.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2004,March,4.7,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2004,February,4.7,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2004,January,5.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2003,December,4.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2003,November,4.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2003,October,4.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2003,September,5.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2003,August,5.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2003,July,5.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2003,June,6.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2003,May,5.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2003,April,5.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2003,March,5.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2003,February,5.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2003,January,5.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2002,December,5.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2002,November,5.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2002,October,5.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2002,September,5.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2002,August,5.5,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2002,July,5.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2002,June,5.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2002,May,5.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2002,April,5.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2002,March,5.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2002,February,5.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2002,January,5.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2001,December,4.7,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2001,November,4.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2001,October,4.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2001,September,4.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2001,August,4.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2001,July,3.7,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2001,June,3.7,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2001,May,3.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2001,April,3.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2001,March,3.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2001,February,3.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2001,January,3.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2000,December,2.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2000,November,2.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2000,October,2.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2000,September,3.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2000,August,3.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2000,July,3.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2000,June,3.5,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2000,May,3.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2000,April,2.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2000,March,3.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2000,February,3.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
2000,January,3.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1999,December,2.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1999,November,2.7,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1999,October,2.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1999,September,2.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1999,August,3.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1999,July,3.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1999,June,3.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1999,May,2.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1999,April,2.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1999,March,3.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1999,February,3.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1999,January,3.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1998,December,2.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1998,November,3.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1998,October,3.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1998,September,3.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1998,August,3.3,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1998,July,3.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1998,June,3.7,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1998,May,3.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1998,April,3.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1998,March,3.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1998,February,3.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1998,January,3.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1997,December,3.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1997,November,3.1,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1997,October,3.4,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1997,September,3.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1997,August,3.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1997,July,3.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1997,June,4.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1997,May,3.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1997,April,3.5,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1997,March,3.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1997,February,4.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1997,January,4.2,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1996,December,3.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1996,November,3.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1996,October,3.9,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1996,September,3.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1996,August,3.8,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1996,July,4.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1996,June,4.0,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1996,May,3.7,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
1996,April,3.6,LAUMT131206000000003,MT1312060000000,Atlanta-SandySprings-Roswell
